metric,unit,model_mae,baseline_mae,mae_improvement_pct,model_rmse,baseline_rmse,model_r2,quality_pct
traffic_mbps,Mbps,13.926434552538387,23.384315451627693,40.445404179795986,35.02929042010179,51.58209559957715,0.7642213546631815,92.93568534950303
latency_ms,ms,0.8550164664232514,1.296290942436747,34.041314458619524,2.4470798612914617,3.451060249761582,0.03935386419690934,53.01002452353123
packet_loss_pct,%,0.07740831104181208,0.10983514651327582,29.52318679480643,0.33184517173978795,0.46875598416421166,-0.003580880799930908,53.21927256398911
